temperature,month,hour,weekend,sunny,crowd_level,weather_Clear,weather_Drizzle,weather_Mostly Clear,weather_Overcast,weather_Partly Cloudy,weather_Rain,weather_Snow
23.6,10,14,1,0,0.33,False,False,False,True,False,False,False
17.7,10,15,1,0,0.11,False,False,False,False,False,True,False
16.5,10,16,1,0,0.1,False,False,False,False,False,True,False
15.8,10,17,1,0,0.11,False,False,False,False,False,True,False
14.9,10,18,1,0,0.15,False,True,False,False,False,False,False
11.7,10,11,0,0,0.06,False,True,False,False,False,False,False
13.1,10,12,0,0,0.17,False,False,True,False,False,False,False
13.7,10,13,0,0,0.16,False,False,False,True,False,False,False
13.7,10,14,0,0,0.16,False,False,False,True,False,False,False
13.9,10,15,0,0,0.19,False,False,False,True,False,False,False
14.1,10,16,0,0,0.25,False,False,True,False,False,False,False
14.0,10,17,0,1,0.26,True,False,False,False,False,False,False
13.0,10,18,0,1,0.28,True,False,False,False,False,False,False
12.0,10,11,0,0,0.07,False,True,False,False,False,False,False
10.8,10,12,0,0,0.08,False,False,False,False,False,True,False
11.7,10,13,0,1,0.25,True,False,False,False,False,False,False
14.1,10,14,0,0,0.14,False,False,False,True,False,False,False
14.8,10,15,0,0,0.25,False,False,False,False,True,False,False
15.5,10,16,0,1,0.3,True,False,False,False,False,False,False
15.6,10,17,0,1,0.28,True,False,False,False,False,False,False
14.5,10,18,0,0,0.26,False,False,True,False,False,False,False
9.6,10,11,0,0,0.08,False,False,False,True,False,False,False
9.7,10,12,0,0,0.08,False,False,False,True,False,False,False
10.7,10,13,0,0,0.14,False,False,False,True,False,False,False
9.9,10,14,0,0,0.11,False,False,False,True,False,False,False
8.8,10,15,0,0,0.11,False,True,False,False,False,False,False
8.5,10,16,0,0,0.1,False,True,False,False,False,False,False
8.1,10,17,0,0,0.14,False,False,False,True,False,False,False
8.4,10,18,0,0,0.14,False,False,False,True,False,False,False
8.7,10,11,0,0,0.07,False,False,False,True,False,False,False
9.3,10,12,0,0,0.07,False,False,False,True,False,False,False
9.7,10,13,0,0,0.14,False,False,False,True,False,False,False
9.1,10,14,0,0,0.1,False,True,False,False,False,False,False
9.7,10,15,0,0,0.15,False,False,False,True,False,False,False
10.5,10,16,0,0,0.19,False,False,False,True,False,False,False
10.3,10,17,0,1,0.29,True,False,False,False,False,False,False
8.7,10,18,0,0,0.12,False,True,False,False,False,False,False
7.3,10,11,0,0,0.04,False,False,False,True,False,False,False
8.5,10,12,0,0,0.12,False,False,True,False,False,False,False
9.7,10,13,0,0,0.11,False,True,False,False,False,False,False
10.5,10,14,0,0,0.17,False,False,False,True,False,False,False
10.3,10,15,0,0,0.22,False,False,False,False,True,False,False
10.3,10,16,0,0,0.16,False,False,False,True,False,False,False
10.0,10,17,0,0,0.21,False,False,False,False,True,False,False
9.3,10,18,0,0,0.24,False,False,True,False,False,False,False
8.4,10,11,1,0,0.13,False,False,False,True,False,False,False
10.3,10,12,1,0,0.16,False,False,False,True,False,False,False
11.3,10,13,1,0,0.24,False,False,False,True,False,False,False
11.5,10,14,1,0,0.22,False,False,False,True,False,False,False
11.4,10,15,1,0,0.28,False,False,False,True,False,False,False
11.5,10,16,1,0,0.25,False,False,False,True,False,False,False
11.5,10,17,1,0,0.28,False,False,False,True,False,False,False
10.5,10,18,1,0,0.24,False,False,False,True,False,False,False
9.6,10,11,1,1,0.23,True,False,False,False,False,False,False
11.7,10,12,1,1,0.32,True,False,False,False,False,False,False
12.7,10,13,1,1,0.38,True,False,False,False,False,False,False
13.1,10,14,1,1,0.4,True,False,False,False,False,False,False
13.5,10,15,1,1,0.4,True,False,False,False,False,False,False
13.4,10,16,1,1,0.44,True,False,False,False,False,False,False
12.7,10,17,1,1,0.44,True,False,False,False,False,False,False
11.0,10,18,1,1,0.44,True,False,False,False,False,False,False
9.8,10,11,0,1,0.08,True,False,False,False,False,False,False
11.8,10,12,0,1,0.14,True,False,False,False,False,False,False
13.0,10,13,0,1,0.25,True,False,False,False,False,False,False
14.3,10,14,0,0,0.23,False,False,False,False,True,False,False
14.5,10,15,0,0,0.23,False,False,False,False,True,False,False
14.1,10,16,0,0,0.23,False,False,False,False,True,False,False
13.3,10,17,0,0,0.2,False,False,False,True,False,False,False
11.8,10,18,0,0,0.19,False,False,False,True,False,False,False
8.3,10,11,0,1,0.06,True,False,False,False,False,False,False
10.0,10,12,0,1,0.18,True,False,False,False,False,False,False
11.0,10,13,0,1,0.27,True,False,False,False,False,False,False
12.2,10,14,0,1,0.23,True,False,False,False,False,False,False
12.5,10,15,0,1,0.3,True,False,False,False,False,False,False
12.3,10,16,0,1,0.3,True,False,False,False,False,False,False
11.6,10,17,0,1,0.31,True,False,False,False,False,False,False
10.1,10,18,0,1,0.29,True,False,False,False,False,False,False
9.0,10,11,0,0,0.04,False,False,False,True,False,False,False
10.5,10,12,0,0,0.11,False,False,False,True,False,False,False
11.8,10,13,0,0,0.17,False,False,False,True,False,False,False
11.4,10,14,0,0,0.18,False,False,False,True,False,False,False
11.1,10,15,0,0,0.14,False,True,False,False,False,False,False
10.3,10,16,0,0,0.12,False,True,False,False,False,False,False
9.6,10,17,0,0,0.08,False,True,False,False,False,False,False
8.9,10,18,0,0,0.1,False,True,False,False,False,False,False
8.8,10,11,0,0,0.04,False,True,False,False,False,False,False
9.3,10,12,0,0,0.08,False,True,False,False,False,False,False
9.5,10,13,0,0,0.08,False,False,False,False,False,True,False
8.9,10,14,0,0,0.08,False,False,False,False,False,True,False
9.3,10,15,0,0,0.13,False,True,False,False,False,False,False
10.0,10,16,0,0,0.13,False,True,False,False,False,False,False
10.0,10,17,0,0,0.12,False,True,False,False,False,False,False
9.1,10,18,0,0,0.1,False,True,False,False,False,False,False
7.8,10,11,0,1,0.07,True,False,False,False,False,False,False
9.3,10,12,0,0,0.09,False,False,False,False,True,False,False
10.2,10,13,0,1,0.22,True,False,False,False,False,False,False
10.8,10,14,0,0,0.17,False,False,False,True,False,False,False
10.4,10,15,0,0,0.19,False,False,False,True,False,False,False
10.6,10,16,0,0,0.16,False,False,False,True,False,False,False
9.9,10,17,0,0,0.19,False,False,False,False,True,False,False
9.7,10,18,0,0,0.17,False,False,False,True,False,False,False
8.9,11,11,1,1,0.08,True,False,False,False,False,False,False
11.0,11,12,1,1,0.18,True,False,False,False,False,False,False
11.8,11,13,1,0,0.13,False,True,False,False,False,False,False
12.7,11,14,1,0,0.26,False,False,True,False,False,False,False
13.2,11,15,1,0,0.22,False,False,False,True,False,False,False
13.2,11,16,1,0,0.21,False,False,False,True,False,False,False
12.5,11,17,1,0,0.18,False,False,False,True,False,False,False
10.9,11,18,1,0,0.23,False,False,False,False,True,False,False
7.5,11,11,1,0,0.07,False,False,False,True,False,False,False
9.1,11,12,1,0,0.1,False,False,False,True,False,False,False
10.5,11,13,1,0,0.18,False,False,False,True,False,False,False
12.2,11,14,1,1,0.29,True,False,False,False,False,False,False
13.8,11,15,1,0,0.22,False,False,False,True,False,False,False
13.1,11,16,1,0,0.18,False,False,False,True,False,False,False
12.7,11,17,1,0,0.19,False,False,False,True,False,False,False
11.5,11,18,1,0,0.27,False,False,True,False,False,False,False
9.1,11,11,0,0,0.04,False,False,False,False,True,False,False
10.5,11,12,0,0,0.04,False,False,False,True,False,False,False
10.0,11,13,0,0,0.13,False,False,False,False,True,False,False
11.8,11,14,0,0,0.14,False,False,True,False,False,False,False
11.7,11,15,0,0,0.1,False,False,False,True,False,False,False
11.4,11,16,0,0,0.13,False,False,False,True,False,False,False
11.2,11,17,0,0,0.16,False,False,True,False,False,False,False
10.9,11,18,0,0,0.18,False,False,True,False,False,False,False
8.6,11,11,0,0,0.03,False,False,True,False,False,False,False
10.9,11,12,0,1,0.08,True,False,False,False,False,False,False
12.4,11,13,0,1,0.13,True,False,False,False,False,False,False
13.8,11,14,0,1,0.15,True,False,False,False,False,False,False
14.0,11,15,0,0,0.18,False,False,True,False,False,False,False
13.9,11,16,0,1,0.17,True,False,False,False,False,False,False
13.1,11,17,0,0,0.14,False,False,False,True,False,False,False
11.2,11,18,0,1,0.17,True,False,False,False,False,False,False
12.0,11,11,0,0,0.03,False,False,True,False,False,False,False
13.5,11,12,0,0,0.06,False,False,True,False,False,False,False
14.9,11,13,0,1,0.14,True,False,False,False,False,False,False
17.3,11,14,0,0,0.14,False,False,False,True,False,False,False
17.8,11,15,0,0,0.16,False,False,False,True,False,False,False
17.0,11,16,0,0,0.18,False,False,False,True,False,False,False
16.9,11,17,0,0,0.14,False,False,False,True,False,False,False
15.6,11,18,0,0,0.08,False,True,False,False,False,False,False
7.8,11,11,0,1,0.01,True,False,False,False,False,False,False
9.2,11,12,0,1,0.01,True,False,False,False,False,False,False
10.2,11,13,0,0,0.13,False,False,True,False,False,False,False
11.2,11,14,0,0,0.1,False,False,False,False,True,False,False
11.1,11,15,0,0,0.13,False,False,False,False,True,False,False
11.0,11,16,0,0,0.16,False,False,False,False,True,False,False
10.5,11,17,0,0,0.19,False,False,True,False,False,False,False
8.3,11,18,0,0,0.09,False,False,False,True,False,False,False
11.9,11,11,0,0,0.02,False,False,False,True,False,False,False
14.0,11,12,0,0,0.05,False,False,False,True,False,False,False
15.4,11,13,0,0,0.1,False,False,False,True,False,False,False
17.0,11,14,0,0,0.07,False,True,False,False,False,False,False
13.8,11,15,0,0,0.06,False,False,False,False,False,True,False
13.5,11,16,0,0,0.07,False,True,False,False,False,False,False
14.1,11,17,0,0,0.1,False,True,False,False,False,False,False
13.5,11,18,0,0,0.07,False,True,False,False,False,False,False
10.0,11,11,1,0,0.09,False,True,False,False,False,False,False
10.7,11,12,1,0,0.15,False,False,False,True,False,False,False
13.2,11,13,1,0,0.11,False,True,False,False,False,False,False
14.0,11,14,1,0,0.16,False,False,False,True,False,False,False
15.0,11,15,1,0,0.19,False,False,False,True,False,False,False
14.3,11,16,1,0,0.18,False,False,False,True,False,False,False
13.7,11,17,1,0,0.2,False,False,False,True,False,False,False
12.2,11,18,1,0,0.21,False,False,False,True,False,False,False
7.6,11,11,1,0,0.05,False,False,False,False,False,True,False
7.8,11,12,1,0,0.04,False,False,False,False,False,True,False
9.2,11,13,1,0,0.08,False,True,False,False,False,False,False
10.8,11,14,1,0,0.17,False,False,False,True,False,False,False
11.3,11,15,1,0,0.11,False,True,False,False,False,False,False
9.4,11,16,1,0,0.12,False,True,False,False,False,False,False
9.6,11,17,1,0,0.15,False,False,False,True,False,False,False
8.0,11,18,1,0,0.12,False,True,False,False,False,False,False
1.3,11,11,0,0,0.01,False,False,True,False,False,False,False
2.4,11,12,0,0,0.04,False,False,False,False,True,False,False
2.6,11,13,0,0,0.04,False,False,False,False,False,False,True
2.4,11,14,0,0,0.04,False,False,False,False,False,False,True
2.5,11,15,0,0,0.03,False,False,False,False,False,False,True
2.3,11,16,0,0,0.04,False,False,False,False,False,False,True
1.8,11,17,0,0,0.12,False,False,True,False,False,False,False
0.6,11,18,0,1,0.14,True,False,False,False,False,False,False
-1.2,11,11,0,0,0.02,False,False,False,True,False,False,False
0.3,11,12,0,0,0.05,False,False,False,True,False,False,False
0.8,11,13,0,0,0.05,False,False,False,True,False,False,False
1.3,11,14,0,0,0.04,False,False,False,True,False,False,False
1.5,11,15,0,0,0.07,False,False,False,True,False,False,False
2.2,11,16,0,0,0.09,False,False,False,True,False,False,False
1.8,11,17,0,0,0.06,False,False,False,True,False,False,False
0.5,11,18,0,0,0.09,False,False,False,True,False,False,False
4.7,11,11,0,0,0.03,False,False,False,True,False,False,False
5.5,11,12,0,0,0.05,False,False,False,True,False,False,False
6.5,11,13,0,0,0.07,False,False,False,False,True,False,False
9.0,11,14,0,0,0.08,False,False,False,True,False,False,False
9.7,11,15,0,1,0.17,True,False,False,False,False,False,False
10.2,11,16,0,0,0.14,False,False,False,True,False,False,False
9.1,11,17,0,1,0.14,True,False,False,False,False,False,False
8.2,11,18,0,0,0.11,False,False,True,False,False,False,False
6.3,11,11,0,1,0.05,True,False,False,False,False,False,False
7.8,11,12,0,1,0.04,True,False,False,False,False,False,False
8.8,11,13,0,1,0.08,True,False,False,False,False,False,False
9.7,11,14,0,1,0.09,True,False,False,False,False,False,False
9.9,11,15,0,1,0.14,True,False,False,False,False,False,False
9.7,11,16,0,1,0.14,True,False,False,False,False,False,False
9.1,11,17,0,1,0.16,True,False,False,False,False,False,False
7.6,11,18,0,1,0.14,True,False,False,False,False,False,False
4.4,11,11,0,0,0.01,False,False,False,True,False,False,False
5.6,11,12,0,0,0.04,False,False,False,True,False,False,False
6.7,11,13,0,0,0.07,False,False,True,False,False,False,False
9.1,11,14,0,0,0.05,False,False,False,True,False,False,False
10.4,11,15,0,0,0.13,False,False,False,True,False,False,False
11.5,11,16,0,0,0.11,False,False,False,True,False,False,False
10.8,11,17,0,0,0.1,False,False,False,True,False,False,False
9.3,11,18,0,0,0.12,False,False,False,True,False,False,False
11.7,11,11,1,0,0.08,False,False,False,True,False,False,False
14.8,11,12,1,0,0.12,False,False,False,True,False,False,False
15.8,11,13,1,0,0.12,False,True,False,False,False,False,False
15.9,11,14,1,0,0.19,False,False,False,True,False,False,False
16.2,11,15,1,0,0.21,False,False,False,True,False,False,False
16.5,11,16,1,0,0.2,False,False,False,True,False,False,False
16.4,11,17,1,0,0.18,False,False,False,True,False,False,False
16.3,11,18,1,0,0.2,False,False,False,True,False,False,False
6.7,11,11,1,0,0.11,False,False,False,False,True,False,False
6.5,11,12,1,0,0.06,False,True,False,False,False,False,False
6.8,11,13,1,0,0.07,False,True,False,False,False,False,False
7.5,11,14,1,0,0.16,False,False,False,True,False,False,False
6.9,11,15,1,0,0.19,False,False,False,True,False,False,False
5.0,11,16,1,0,0.16,False,False,False,True,False,False,False
5.3,11,17,1,0,0.18,False,False,False,True,False,False,False
5.0,11,18,1,0,0.17,False,False,False,True,False,False,False
2.6,11,11,0,1,0.01,True,False,False,False,False,False,False
4.1,11,12,0,0,0.04,False,False,False,False,True,False,False
4.4,11,13,0,0,0.07,False,False,False,True,False,False,False
4.7,11,14,0,0,0.06,False,False,False,True,False,False,False
5.0,11,15,0,0,0.12,False,False,False,True,False,False,False
4.9,11,16,0,0,0.06,False,False,False,True,False,False,False
4.9,11,17,0,0,0.11,False,False,False,False,True,False,False
4.0,11,18,0,1,0.11,True,False,False,False,False,False,False
1.5,11,11,0,0,0.03,False,False,False,True,False,False,False
3.7,11,12,0,0,0.03,False,False,False,True,False,False,False
3.5,11,13,0,0,0.03,False,False,False,True,False,False,False
3.7,11,14,0,0,0.04,False,True,False,False,False,False,False
3.8,11,15,0,0,0.06,False,False,False,True,False,False,False
3.6,11,16,0,0,0.01,False,False,False,False,False,False,True
3.2,11,17,0,0,0.08,False,False,False,True,False,False,False
2.7,11,18,0,0,0.1,False,False,False,True,False,False,False
3.8,11,11,0,0,0.0,False,False,False,True,False,False,False
5.3,11,12,0,0,0.01,False,False,False,True,False,False,False
6.6,11,13,0,0,0.11,False,False,False,False,True,False,False
6.2,11,14,0,0,0.08,False,False,False,True,False,False,False
6.9,11,15,0,0,0.1,False,False,False,True,False,False,False
7.4,11,16,0,0,0.08,False,False,False,True,False,False,False
7.4,11,17,0,0,0.09,False,False,False,True,False,False,False
6.3,11,18,0,0,0.11,False,False,False,True,False,False,False
2.3,11,11,0,0,0.02,False,False,False,True,False,False,False
3.3,11,12,0,0,0.03,False,False,False,True,False,False,False
4.1,11,13,0,0,0.07,False,False,False,True,False,False,False
3.8,11,14,0,0,0.08,False,False,False,True,False,False,False
4.4,11,15,0,0,0.06,False,False,False,True,False,False,False
4.6,11,16,0,0,0.06,False,False,False,True,False,False,False
4.6,11,17,0,0,0.06,False,False,False,True,False,False,False
4.3,11,18,0,0,0.07,False,False,False,True,False,False,False
5.9,11,11,0,0,0.03,False,False,False,True,False,False,False
6.9,11,12,0,0,0.0,False,False,False,True,False,False,False
7.4,11,13,0,0,0.07,False,False,False,True,False,False,False
7.4,11,14,0,0,0.07,False,False,False,True,False,False,False
7.7,11,15,0,0,0.1,False,False,False,True,False,False,False
7.8,11,16,0,0,0.12,False,False,False,True,False,False,False
8.0,11,17,0,0,0.09,False,False,False,True,False,False,False
7.7,11,18,0,0,0.09,False,False,False,True,False,False,False
7.2,11,11,1,0,0.07,False,False,False,False,True,False,False
8.5,11,12,1,1,0.15,True,False,False,False,False,False,False
9.4,11,13,1,1,0.24,True,False,False,False,False,False,False
9.5,11,14,1,0,0.23,False,False,True,False,False,False,False
9.8,11,15,1,0,0.27,False,False,True,False,False,False,False
9.2,11,16,1,0,0.27,False,False,True,False,False,False,False
8.2,11,17,1,0,0.26,False,False,True,False,False,False,False
6.5,11,18,1,0,0.2,False,False,False,False,True,False,False
7.1,11,11,1,0,0.08,False,False,True,False,False,False,False
8.4,11,12,1,1,0.14,True,False,False,False,False,False,False
9.6,11,13,1,1,0.26,True,False,False,False,False,False,False
10.5,11,14,1,1,0.26,True,False,False,False,False,False,False
10.9,11,15,1,1,0.33,True,False,False,False,False,False,False
11.0,11,16,1,1,0.31,True,False,False,False,False,False,False
10.1,11,17,1,1,0.33,True,False,False,False,False,False,False
8.6,11,18,1,1,0.29,True,False,False,False,False,False,False
4.5,11,11,0,0,0.03,False,False,False,True,False,False,False
6.6,11,12,0,0,0.04,False,False,False,True,False,False,False
8.2,11,13,0,0,0.08,False,False,False,True,False,False,False
9.5,11,14,0,0,0.09,False,False,False,True,False,False,False
10.3,11,15,0,0,0.11,False,False,False,True,False,False,False
10.2,11,16,0,0,0.11,False,False,False,True,False,False,False
9.3,11,17,0,0,0.09,False,False,False,True,False,False,False
8.0,11,18,0,0,0.1,False,False,False,True,False,False,False
8.2,11,11,0,0,0.04,False,False,False,False,False,True,False
8.9,11,12,0,0,0.02,False,False,False,False,False,True,False
9.4,11,13,0,0,0.04,False,False,False,False,False,True,False
9.9,11,14,0,0,0.04,False,True,False,False,False,False,False
10.8,11,15,0,0,0.06,False,True,False,False,False,False,False
11.2,11,16,0,0,0.06,False,False,False,False,False,True,False
11.1,11,17,0,0,0.05,False,False,False,False,False,True,False
11.1,11,18,0,0,0.06,False,True,False,False,False,False,False
12.8,11,11,0,0,0.01,False,True,False,False,False,False,False
12.3,11,12,0,0,0.06,False,True,False,False,False,False,False
11.3,11,13,0,0,0.09,False,True,False,False,False,False,False
9.2,11,14,0,0,0.08,False,False,True,False,False,False,False
10.0,11,15,0,0,0.16,False,False,True,False,False,False,False
8.3,11,16,0,0,0.08,False,False,False,True,False,False,False
6.1,11,17,0,0,0.08,False,False,False,True,False,False,False
4.7,11,18,0,0,0.07,False,False,False,True,False,False,False
0.6,11,11,0,0,0.01,False,False,False,True,False,False,False
0.7,11,12,0,0,0.02,False,False,False,True,False,False,False
0.7,11,13,0,0,0.05,False,False,False,True,False,False,False
0.2,11,14,0,0,0.06,False,False,False,True,False,False,False
0.2,11,15,0,0,0.09,False,False,False,True,False,False,False
0.1,11,16,0,0,0.1,False,False,False,True,False,False,False
-0.1,11,17,0,0,0.1,False,False,False,True,False,False,False
-0.3,11,18,0,0,0.03,False,False,False,False,False,False,True
-1.2,11,11,0,0,0.03,False,False,False,False,True,False,False
-0.5,11,12,0,0,0.03,False,False,False,False,False,False,True
0.1,11,13,0,0,0.07,False,False,True,False,False,False,False
-0.1,11,14,0,0,0.02,False,False,False,False,False,False,True
-0.3,11,15,0,0,0.1,False,False,True,False,False,False,False
0.3,11,16,0,0,0.08,False,False,False,True,False,False,False
-0.3,11,17,0,0,0.06,False,False,False,True,False,False,False
-1.1,11,18,0,0,0.07,False,False,False,True,False,False,False
-0.4,11,11,1,0,0.08,False,False,True,False,False,False,False
0.5,11,12,1,0,0.12,False,False,False,False,True,False,False
1.0,11,13,1,0,0.13,False,False,False,True,False,False,False
1.1,11,14,1,0,0.11,False,False,False,True,False,False,False
1.4,11,15,1,0,0.17,False,False,False,True,False,False,False
0.9,11,16,1,0,0.18,False,False,False,True,False,False,False
0.7,11,17,1,0,0.17,False,False,False,True,False,False,False
-0.3,11,18,1,0,0.18,False,False,False,True,False,False,False
5.3,11,11,1,0,0.03,False,True,False,False,False,False,False
5.8,11,12,1,0,0.11,False,False,False,True,False,False,False
6.0,11,13,1,0,0.12,False,True,False,False,False,False,False
5.7,11,14,1,0,0.08,False,True,False,False,False,False,False
4.1,11,15,1,0,0.17,False,False,False,True,False,False,False
3.3,11,16,1,0,0.14,False,False,False,True,False,False,False
1.3,11,17,1,0,0.17,False,False,False,True,False,False,False
-0.3,11,18,1,0,0.14,False,False,False,True,False,False,False
-0.7,12,11,0,0,0.04,False,False,False,True,False,False,False
-0.2,12,12,0,0,0.03,False,False,False,True,False,False,False
0.2,12,13,0,0,0.01,False,False,False,True,False,False,False
0.3,12,14,0,0,0.01,False,False,False,True,False,False,False
0.6,12,15,0,0,0.03,False,False,False,True,False,False,False
0.6,12,16,0,0,0.05,False,False,False,True,False,False,False
-0.3,12,11,0,0,0.05,False,False,False,False,False,False,True
-0.1,12,12,0,0,0.0,False,False,False,True,False,False,False
0.1,12,13,0,0,0.02,False,False,False,True,False,False,False
0.3,12,14,0,0,0.04,False,False,False,True,False,False,False
0.4,12,15,0,0,0.05,False,False,False,True,False,False,False
0.2,12,16,0,0,0.07,False,False,False,True,False,False,False
-2.2,12,11,0,0,0.02,False,False,False,True,False,False,False
-1.9,12,12,0,0,0.04,False,False,False,True,False,False,False
-1.9,12,13,0,0,0.0,False,False,False,True,False,False,False
-1.6,12,14,0,0,0.02,False,False,False,True,False,False,False
-1.9,12,15,0,0,0.06,False,False,False,True,False,False,False
-2.0,12,16,0,0,0.07,False,False,False,True,False,False,False
-1.8,12,11,0,0,0.04,False,False,False,True,False,False,False
-1.2,12,12,0,0,0.01,False,False,False,True,False,False,False
-1.2,12,13,0,0,0.03,False,False,False,True,False,False,False
-1.0,12,14,0,0,0.02,False,False,False,True,False,False,False
-1.6,12,15,0,0,0.05,False,False,False,True,False,False,False
-2.4,12,16,0,0,0.06,False,False,False,True,False,False,False
-4.1,12,11,0,0,0.02,False,False,False,True,False,False,False
-2.2,12,12,0,0,0.01,False,False,False,True,False,False,False
-1.6,12,13,0,0,0.03,False,False,False,True,False,False,False
-1.8,12,14,0,0,0.03,False,False,False,True,False,False,False
-1.3,12,15,0,0,0.03,False,False,False,True,False,False,False
-1.1,12,16,0,0,0.06,False,False,False,True,False,False,False
-1.7,12,11,1,0,0.02,False,False,False,True,False,False,False
-0.9,12,12,1,0,0.08,False,False,False,True,False,False,False
-0.2,12,13,1,0,0.1,False,False,False,True,False,False,False
0.6,12,14,1,0,0.09,False,False,False,True,False,False,False
0.6,12,15,1,0,0.13,False,False,False,True,False,False,False
0.5,12,16,1,0,0.12,False,False,False,True,False,False,False
0.5,12,11,1,0,0.02,False,False,False,True,False,False,False
1.3,12,12,1,0,0.05,False,False,False,True,False,False,False
2.0,12,13,1,0,0.12,False,False,False,True,False,False,False
2.2,12,14,1,0,0.08,False,False,False,True,False,False,False
2.1,12,15,1,0,0.11,False,False,False,True,False,False,False
2.1,12,16,1,0,0.11,False,False,False,True,False,False,False
-5.5,12,11,0,0,0.01,False,False,False,True,False,False,False
-4.6,12,12,0,0,0.03,False,False,False,True,False,False,False
-3.7,12,13,0,0,0.02,False,False,False,True,False,False,False
-3.4,12,14,0,0,0.02,False,False,False,True,False,False,False
-2.9,12,15,0,0,0.07,False,False,False,True,False,False,False
-3.1,12,16,0,0,0.04,False,False,False,True,False,False,False
-4.1,12,11,0,1,0.03,True,False,False,False,False,False,False
-2.1,12,12,0,0,0.02,False,False,False,True,False,False,False
-0.2,12,13,0,0,0.02,False,False,False,True,False,False,False
-1.0,12,14,0,0,0.03,False,False,False,True,False,False,False
-0.8,12,15,0,0,0.06,False,False,False,True,False,False,False
-0.1,12,16,0,0,0.05,False,False,False,True,False,False,False
2.3,12,11,0,0,0.02,False,False,False,False,False,False,True
1.9,12,12,0,0,0.04,False,False,False,False,False,False,True
2.1,12,13,0,0,0.01,False,False,False,False,False,False,True
2.7,12,14,0,0,0.04,False,True,False,False,False,False,False
2.9,12,15,0,0,0.03,False,True,False,False,False,False,False
2.8,12,16,0,0,0.03,False,True,False,False,False,False,False
-3.6,12,11,0,0,0.01,False,False,False,True,False,False,False
-3.4,12,12,0,0,0.0,False,False,False,True,False,False,False
-2.6,12,13,0,0,0.01,False,False,False,True,False,False,False
-2.3,12,14,0,0,0.02,False,False,False,True,False,False,False
-2.2,12,15,0,0,0.06,False,False,False,True,False,False,False
-2.2,12,16,0,0,0.03,False,False,False,True,False,False,False
-2.1,12,11,0,0,0.04,False,False,False,True,False,False,False
-1.6,12,12,0,0,0.04,False,False,False,True,False,False,False
-0.9,12,13,0,0,0.05,False,False,False,True,False,False,False
-0.8,12,14,0,0,0.02,False,False,False,True,False,False,False
-0.3,12,15,0,0,0.06,False,False,False,True,False,False,False
-0.3,12,16,0,0,0.09,False,False,True,False,False,False,False
0.2,12,11,1,0,0.03,False,False,False,False,False,False,True
1.1,12,12,1,0,0.04,False,False,False,True,False,False,False
1.1,12,13,1,0,0.08,False,False,False,True,False,False,False
1.2,12,14,1,0,0.12,False,False,False,True,False,False,False
1.3,12,15,1,0,0.03,False,False,False,False,False,False,True
0.5,12,16,1,0,0.03,False,False,False,False,False,False,True
-9.7,12,11,1,0,0.01,False,False,False,False,False,False,True
-10.1,12,12,1,0,0.04,False,False,False,False,False,False,True
-10.5,12,13,1,0,0.02,False,False,False,False,False,False,True
-10.4,12,14,1,0,0.02,False,False,False,False,False,False,True
-10.5,12,15,1,0,0.13,False,False,False,True,False,False,False
-10.7,12,16,1,0,0.16,False,False,False,False,True,False,False
-13.0,12,11,0,0,0.01,False,False,False,True,False,False,False
-12.1,12,12,0,0,0.01,False,False,False,True,False,False,False
-11.1,12,13,0,0,0.01,False,False,False,True,False,False,False
-9.5,12,14,0,0,0.01,False,False,False,True,False,False,False
-9.3,12,15,0,0,0.04,False,False,False,False,False,False,True
-8.8,12,16,0,0,0.07,False,False,False,True,False,False,False
-8.0,12,11,0,0,0.01,False,False,True,False,False,False,False
-6.1,12,12,0,0,0.04,False,False,False,True,False,False,False
-4.4,12,13,0,0,0.04,False,False,False,True,False,False,False
-1.6,12,14,0,0,0.04,False,False,False,True,False,False,False
-1.0,12,15,0,0,0.03,False,False,False,True,False,False,False
-0.5,12,16,0,0,0.05,False,False,False,True,False,False,False
4.4,12,11,0,0,0.03,False,False,False,True,False,False,False
4.8,12,12,0,0,0.01,False,False,False,True,False,False,False
5.1,12,13,0,1,0.04,True,False,False,False,False,False,False
7.4,12,14,0,1,0.07,True,False,False,False,False,False,False
6.6,12,15,0,0,0.05,False,False,False,True,False,False,False
5.9,12,16,0,1,0.08,True,False,False,False,False,False,False
5.4,12,11,0,0,0.03,False,False,True,False,False,False,False
9.6,12,12,0,0,0.04,False,False,True,False,False,False,False
11.3,12,13,0,0,0.1,False,False,False,False,True,False,False
12.4,12,14,0,0,0.06,False,False,False,True,False,False,False
13.4,12,15,0,0,0.08,False,False,False,True,False,False,False
12.5,12,16,0,0,0.07,False,False,False,True,False,False,False
0.8,12,11,0,0,0.03,False,True,False,False,False,False,False
-1.5,12,12,0,0,0.01,False,False,False,False,False,False,True
-2.9,12,13,0,0,0.01,False,False,False,True,False,False,False
-3.5,12,14,0,0,0.0,False,False,False,False,False,False,True
-3.5,12,15,0,0,0.05,False,False,False,False,False,False,True
-3.9,12,16,0,0,0.03,False,False,False,False,False,False,True
-1.8,12,11,1,0,0.04,False,False,False,True,False,False,False
1.2,12,12,1,0,0.06,False,False,False,True,False,False,False
3.6,12,13,1,0,0.08,False,False,False,True,False,False,False
4.2,12,14,1,0,0.08,False,False,False,True,False,False,False
5.3,12,15,1,0,0.12,False,False,False,True,False,False,False
6.5,12,16,1,0,0.13,False,False,False,True,False,False,False
