datetime,temperature,cloudcover,weathercode,month,day,hour,weekday,weekend,sunny,weather,crowd_level
2025-10-27 15:00:00,14.5,74,2,10,27,15,0,0,0,Partly Cloudy,0.23
2025-10-27 16:00:00,14.1,72,2,10,27,16,0,0,0,Partly Cloudy,0.23
2025-10-27 17:00:00,13.3,97,3,10,27,17,0,0,0,Overcast,0.2
2025-10-27 18:00:00,11.8,100,3,10,27,18,0,0,0,Overcast,0.19
2025-10-28 11:00:00,8.3,0,0,10,28,11,1,0,1,Clear,0.06
2025-10-28 12:00:00,10.0,0,0,10,28,12,1,0,1,Clear,0.18
2025-10-28 13:00:00,11.0,0,0,10,28,13,1,0,1,Clear,0.27
2025-10-28 14:00:00,12.2,0,0,10,28,14,1,0,1,Clear,0.23
2025-10-28 15:00:00,12.5,0,0,10,28,15,1,0,1,Clear,0.3
2025-10-28 16:00:00,12.3,0,0,10,28,16,1,0,1,Clear,0.3
2025-10-28 17:00:00,11.6,0,0,10,28,17,1,0,1,Clear,0.31
2025-10-28 18:00:00,10.1,0,0,10,28,18,1,0,1,Clear,0.29
2025-10-29 11:00:00,9.0,98,3,10,29,11,2,0,0,Overcast,0.04
2025-10-29 12:00:00,10.5,100,3,10,29,12,2,0,0,Overcast,0.11
2025-10-29 13:00:00,11.8,100,3,10,29,13,2,0,0,Overcast,0.17
2025-10-29 14:00:00,11.4,100,3,10,29,14,2,0,0,Overcast,0.18
2025-10-29 15:00:00,11.1,100,51,10,29,15,2,0,0,Drizzle,0.14
2025-10-29 16:00:00,10.3,100,51,10,29,16,2,0,0,Drizzle,0.12
2025-10-29 17:00:00,9.6,100,51,10,29,17,2,0,0,Drizzle,0.08
2025-10-29 18:00:00,8.9,100,51,10,29,18,2,0,0,Drizzle,0.1
2025-10-30 11:00:00,8.8,100,53,10,30,11,3,0,0,Drizzle,0.04
2025-10-30 12:00:00,9.3,100,51,10,30,12,3,0,0,Drizzle,0.08
2025-10-30 13:00:00,9.5,100,61,10,30,13,3,0,0,Rain,0.08
2025-10-30 14:00:00,8.9,100,61,10,30,14,3,0,0,Rain,0.08
2025-10-30 15:00:00,9.3,62,55,10,30,15,3,0,0,Drizzle,0.13
2025-10-30 16:00:00,10.0,96,55,10,30,16,3,0,0,Drizzle,0.13
2025-10-30 17:00:00,10.0,100,53,10,30,17,3,0,0,Drizzle,0.12
2025-10-30 18:00:00,9.1,100,51,10,30,18,3,0,0,Drizzle,0.1
2025-10-31 11:00:00,7.8,3,0,10,31,11,4,0,1,Clear,0.07
2025-10-31 12:00:00,9.3,69,2,10,31,12,4,0,0,Partly Cloudy,0.09
2025-10-31 13:00:00,10.2,5,0,10,31,13,4,0,1,Clear,0.22
2025-10-31 14:00:00,10.8,100,3,10,31,14,4,0,0,Overcast,0.17
2025-10-31 15:00:00,10.4,100,3,10,31,15,4,0,0,Overcast,0.19
2025-10-31 16:00:00,10.6,88,3,10,31,16,4,0,0,Overcast,0.16
2025-10-31 17:00:00,9.9,60,2,10,31,17,4,0,0,Partly Cloudy,0.19
2025-10-31 18:00:00,9.7,95,3,10,31,18,4,0,0,Overcast,0.17
2025-11-01 11:00:00,8.9,14,0,11,1,11,5,1,1,Clear,0.08
2025-11-01 12:00:00,11.0,17,0,11,1,12,5,1,1,Clear,0.18
2025-11-01 13:00:00,11.8,38,51,11,1,13,5,1,0,Drizzle,0.13
2025-11-01 14:00:00,12.7,45,1,11,1,14,5,1,0,Mostly Clear,0.26
2025-11-01 15:00:00,13.2,98,3,11,1,15,5,1,0,Overcast,0.22
2025-11-01 16:00:00,13.2,100,3,11,1,16,5,1,0,Overcast,0.21
2025-11-01 17:00:00,12.5,95,3,11,1,17,5,1,0,Overcast,0.18
2025-11-01 18:00:00,10.9,64,2,11,1,18,5,1,0,Partly Cloudy,0.23
2025-11-02 11:00:00,7.5,99,3,11,2,11,6,1,0,Overcast,0.07
2025-11-02 12:00:00,9.1,100,3,11,2,12,6,1,0,Overcast,0.1
2025-11-02 13:00:00,10.5,96,3,11,2,13,6,1,0,Overcast,0.18
2025-11-02 14:00:00,12.2,9,0,11,2,14,6,1,1,Clear,0.29
2025-11-02 15:00:00,13.8,83,3,11,2,15,6,1,0,Overcast,0.22
2025-11-02 16:00:00,13.1,100,3,11,2,16,6,1,0,Overcast,0.18
2025-11-02 17:00:00,12.7,92,3,11,2,17,6,1,0,Overcast,0.19
2025-11-02 18:00:00,11.5,27,1,11,2,18,6,1,0,Mostly Clear,0.27
2025-11-03 11:00:00,9.1,77,2,11,3,11,0,0,0,Partly Cloudy,0.04
2025-11-03 12:00:00,10.5,100,3,11,3,12,0,0,0,Overcast,0.04
2025-11-03 13:00:00,10.0,73,2,11,3,13,0,0,0,Partly Cloudy,0.13
2025-11-03 14:00:00,11.8,30,1,11,3,14,0,0,0,Mostly Clear,0.14
2025-11-03 15:00:00,11.7,84,3,11,3,15,0,0,0,Overcast,0.1
2025-11-03 16:00:00,11.4,100,3,11,3,16,0,0,0,Overcast,0.13
2025-11-03 17:00:00,11.2,40,1,11,3,17,0,0,0,Mostly Clear,0.16
2025-11-03 18:00:00,10.9,41,1,11,3,18,0,0,0,Mostly Clear,0.18
2025-11-04 11:00:00,8.6,43,1,11,4,11,1,0,0,Mostly Clear,0.03
2025-11-04 12:00:00,10.9,1,0,11,4,12,1,0,1,Clear,0.08
2025-11-04 13:00:00,12.4,0,0,11,4,13,1,0,1,Clear,0.13
2025-11-04 14:00:00,13.8,0,0,11,4,14,1,0,1,Clear,0.15
2025-11-04 15:00:00,14.0,36,1,11,4,15,1,0,0,Mostly Clear,0.18
2025-11-04 16:00:00,13.9,10,0,11,4,16,1,0,1,Clear,0.17
2025-11-04 17:00:00,13.1,91,3,11,4,17,1,0,0,Overcast,0.14
2025-11-04 18:00:00,11.2,13,0,11,4,18,1,0,1,Clear,0.17
2025-11-05 11:00:00,12.0,46,1,11,5,11,2,0,0,Mostly Clear,0.03
2025-11-05 12:00:00,13.5,32,1,11,5,12,2,0,0,Mostly Clear,0.06
2025-11-05 13:00:00,14.9,0,0,11,5,13,2,0,1,Clear,0.14
2025-11-05 14:00:00,17.3,91,3,11,5,14,2,0,0,Overcast,0.14
2025-11-05 15:00:00,17.8,100,3,11,5,15,2,0,0,Overcast,0.16
2025-11-05 16:00:00,17.0,100,3,11,5,16,2,0,0,Overcast,0.18
2025-11-05 17:00:00,16.9,100,3,11,5,17,2,0,0,Overcast,0.14
2025-11-05 18:00:00,15.6,100,51,11,5,18,2,0,0,Drizzle,0.08
2025-11-06 11:00:00,7.8,0,0,11,6,11,3,0,1,Clear,0.01
2025-11-06 12:00:00,9.2,0,0,11,6,12,3,0,1,Clear,0.01
2025-11-06 13:00:00,10.2,30,1,11,6,13,3,0,0,Mostly Clear,0.13
2025-11-06 14:00:00,11.2,51,2,11,6,14,3,0,0,Partly Cloudy,0.1
2025-11-06 15:00:00,11.1,67,2,11,6,15,3,0,0,Partly Cloudy,0.13
2025-11-06 16:00:00,11.0,62,2,11,6,16,3,0,0,Partly Cloudy,0.16
2025-11-06 17:00:00,10.5,30,1,11,6,17,3,0,0,Mostly Clear,0.19
2025-11-06 18:00:00,8.3,80,3,11,6,18,3,0,0,Overcast,0.09
2025-11-07 11:00:00,11.9,100,3,11,7,11,4,0,0,Overcast,0.02
2025-11-07 12:00:00,14.0,100,3,11,7,12,4,0,0,Overcast,0.05
2025-11-07 13:00:00,15.4,100,3,11,7,13,4,0,0,Overcast,0.1
2025-11-07 14:00:00,17.0,100,51,11,7,14,4,0,0,Drizzle,0.07
2025-11-07 15:00:00,13.8,100,63,11,7,15,4,0,0,Rain,0.06
2025-11-07 16:00:00,13.5,100,51,11,7,16,4,0,0,Drizzle,0.07
2025-11-07 17:00:00,14.1,100,51,11,7,17,4,0,0,Drizzle,0.1
2025-11-07 18:00:00,13.5,100,51,11,7,18,4,0,0,Drizzle,0.07
2025-11-08 11:00:00,10.0,100,51,11,8,11,5,1,0,Drizzle,0.09
2025-11-08 12:00:00,10.7,100,3,11,8,12,5,1,0,Overcast,0.15
2025-11-08 13:00:00,13.2,88,51,11,8,13,5,1,0,Drizzle,0.11
2025-11-08 14:00:00,14.0,93,3,11,8,14,5,1,0,Overcast,0.16
2025-11-08 15:00:00,15.0,100,3,11,8,15,5,1,0,Overcast,0.19
2025-11-08 16:00:00,14.3,100,3,11,8,16,5,1,0,Overcast,0.18
2025-11-08 17:00:00,13.7,100,3,11,8,17,5,1,0,Overcast,0.2
2025-11-08 18:00:00,12.2,100,3,11,8,18,5,1,0,Overcast,0.21
2025-11-09 11:00:00,7.6,100,63,11,9,11,6,1,0,Rain,0.05
2025-11-09 12:00:00,7.8,100,61,11,9,12,6,1,0,Rain,0.04
2025-11-09 13:00:00,9.2,63,51,11,9,13,6,1,0,Drizzle,0.08
2025-11-09 14:00:00,10.8,92,3,11,9,14,6,1,0,Overcast,0.17
2025-11-09 15:00:00,11.3,88,51,11,9,15,6,1,0,Drizzle,0.11
2025-11-09 16:00:00,9.4,63,53,11,9,16,6,1,0,Drizzle,0.12
2025-11-09 17:00:00,9.6,95,3,11,9,17,6,1,0,Overcast,0.15
2025-11-09 18:00:00,8.0,100,51,11,9,18,6,1,0,Drizzle,0.12
2025-11-10 11:00:00,1.3,40,1,11,10,11,0,0,0,Mostly Clear,0.01
2025-11-10 12:00:00,2.4,69,2,11,10,12,0,0,0,Partly Cloudy,0.04
2025-11-10 13:00:00,2.6,28,71,11,10,13,0,0,0,Snow,0.04
2025-11-10 14:00:00,2.4,36,71,11,10,14,0,0,0,Snow,0.04
2025-11-10 15:00:00,2.5,38,71,11,10,15,0,0,0,Snow,0.03
2025-11-10 16:00:00,2.3,55,71,11,10,16,0,0,0,Snow,0.04
2025-11-10 17:00:00,1.8,29,1,11,10,17,0,0,0,Mostly Clear,0.12
2025-11-10 18:00:00,0.6,11,0,11,10,18,0,0,1,Clear,0.14
2025-11-11 11:00:00,-1.2,98,3,11,11,11,1,0,0,Overcast,0.02
2025-11-11 12:00:00,0.3,100,3,11,11,12,1,0,0,Overcast,0.05
2025-11-11 13:00:00,0.8,100,3,11,11,13,1,0,0,Overcast,0.05
2025-11-11 14:00:00,1.3,100,3,11,11,14,1,0,0,Overcast,0.04
2025-11-11 15:00:00,1.5,99,3,11,11,15,1,0,0,Overcast,0.07
2025-11-11 16:00:00,2.2,87,3,11,11,16,1,0,0,Overcast,0.09
2025-11-11 17:00:00,1.8,94,3,11,11,17,1,0,0,Overcast,0.06
2025-11-11 18:00:00,0.5,87,3,11,11,18,1,0,0,Overcast,0.09
2025-11-12 11:00:00,4.7,100,3,11,12,11,2,0,0,Overcast,0.03
2025-11-12 12:00:00,5.5,100,3,11,12,12,2,0,0,Overcast,0.05
2025-11-12 13:00:00,6.5,59,2,11,12,13,2,0,0,Partly Cloudy,0.07
2025-11-12 14:00:00,9.0,98,3,11,12,14,2,0,0,Overcast,0.08
2025-11-12 15:00:00,9.7,15,0,11,12,15,2,0,1,Clear,0.17
2025-11-12 16:00:00,10.2,99,3,11,12,16,2,0,0,Overcast,0.14
2025-11-12 17:00:00,9.1,19,0,11,12,17,2,0,1,Clear,0.14
2025-11-12 18:00:00,8.2,33,1,11,12,18,2,0,0,Mostly Clear,0.11
2025-11-13 11:00:00,6.3,0,0,11,13,11,3,0,1,Clear,0.05
2025-11-13 12:00:00,7.8,0,0,11,13,12,3,0,1,Clear,0.04
2025-11-13 13:00:00,8.8,0,0,11,13,13,3,0,1,Clear,0.08
2025-11-13 14:00:00,9.7,8,0,11,13,14,3,0,1,Clear,0.09
2025-11-13 15:00:00,9.9,2,0,11,13,15,3,0,1,Clear,0.14
2025-11-13 16:00:00,9.7,0,0,11,13,16,3,0,1,Clear,0.14
2025-11-13 17:00:00,9.1,0,0,11,13,17,3,0,1,Clear,0.16
2025-11-13 18:00:00,7.6,0,0,11,13,18,3,0,1,Clear,0.14
2025-11-14 11:00:00,4.4,100,3,11,14,11,4,0,0,Overcast,0.01
2025-11-14 12:00:00,5.6,99,3,11,14,12,4,0,0,Overcast,0.04
2025-11-14 13:00:00,6.7,30,1,11,14,13,4,0,0,Mostly Clear,0.07
2025-11-14 14:00:00,9.1,96,3,11,14,14,4,0,0,Overcast,0.05
2025-11-14 15:00:00,10.4,100,3,11,14,15,4,0,0,Overcast,0.13
2025-11-14 16:00:00,11.5,100,3,11,14,16,4,0,0,Overcast,0.11
2025-11-14 17:00:00,10.8,100,3,11,14,17,4,0,0,Overcast,0.1
2025-11-14 18:00:00,9.3,100,3,11,14,18,4,0,0,Overcast,0.12
2025-11-15 11:00:00,11.7,100,3,11,15,11,5,1,0,Overcast,0.08
2025-11-15 12:00:00,14.8,100,3,11,15,12,5,1,0,Overcast,0.12
2025-11-15 13:00:00,15.8,100,51,11,15,13,5,1,0,Drizzle,0.12
2025-11-15 14:00:00,15.9,100,3,11,15,14,5,1,0,Overcast,0.19
2025-11-15 15:00:00,16.2,100,3,11,15,15,5,1,0,Overcast,0.21
2025-11-15 16:00:00,16.5,100,3,11,15,16,5,1,0,Overcast,0.2
2025-11-15 17:00:00,16.4,100,3,11,15,17,5,1,0,Overcast,0.18
2025-11-15 18:00:00,16.3,100,3,11,15,18,5,1,0,Overcast,0.2
2025-11-16 11:00:00,6.7,77,2,11,16,11,6,1,0,Partly Cloudy,0.11
2025-11-16 12:00:00,6.5,56,51,11,16,12,6,1,0,Drizzle,0.06
2025-11-16 13:00:00,6.8,91,51,11,16,13,6,1,0,Drizzle,0.07
2025-11-16 14:00:00,7.5,95,3,11,16,14,6,1,0,Overcast,0.16
2025-11-16 15:00:00,6.9,100,3,11,16,15,6,1,0,Overcast,0.19
2025-11-16 16:00:00,5.0,91,3,11,16,16,6,1,0,Overcast,0.16
2025-11-16 17:00:00,5.3,100,3,11,16,17,6,1,0,Overcast,0.18
2025-11-16 18:00:00,5.0,99,3,11,16,18,6,1,0,Overcast,0.17
2025-11-17 11:00:00,2.6,12,0,11,17,11,0,0,1,Clear,0.01
2025-11-17 12:00:00,4.1,52,2,11,17,12,0,0,0,Partly Cloudy,0.04
2025-11-17 13:00:00,4.4,100,3,11,17,13,0,0,0,Overcast,0.07
2025-11-17 14:00:00,4.7,100,3,11,17,14,0,0,0,Overcast,0.06
2025-11-17 15:00:00,5.0,88,3,11,17,15,0,0,0,Overcast,0.12
2025-11-17 16:00:00,4.9,98,3,11,17,16,0,0,0,Overcast,0.06
2025-11-17 17:00:00,4.9,50,2,11,17,17,0,0,0,Partly Cloudy,0.11
2025-11-17 18:00:00,4.0,13,0,11,17,18,0,0,1,Clear,0.11
2025-11-18 11:00:00,1.5,100,3,11,18,11,1,0,0,Overcast,0.03
2025-11-18 12:00:00,3.7,100,3,11,18,12,1,0,0,Overcast,0.03
2025-11-18 13:00:00,3.5,100,3,11,18,13,1,0,0,Overcast,0.03
2025-11-18 14:00:00,3.7,100,51,11,18,14,1,0,0,Drizzle,0.04
2025-11-18 15:00:00,3.8,100,3,11,18,15,1,0,0,Overcast,0.06
2025-11-18 16:00:00,3.6,100,73,11,18,16,1,0,0,Snow,0.01
2025-11-18 17:00:00,3.2,100,3,11,18,17,1,0,0,Overcast,0.08
2025-11-18 18:00:00,2.7,100,3,11,18,18,1,0,0,Overcast,0.1
2025-11-19 11:00:00,3.8,100,3,11,19,11,2,0,0,Overcast,0.0
2025-11-19 12:00:00,5.3,88,3,11,19,12,2,0,0,Overcast,0.01
2025-11-19 13:00:00,6.6,73,2,11,19,13,2,0,0,Partly Cloudy,0.11
2025-11-19 14:00:00,6.2,100,3,11,19,14,2,0,0,Overcast,0.08
2025-11-19 15:00:00,6.9,100,3,11,19,15,2,0,0,Overcast,0.1
2025-11-19 16:00:00,7.4,100,3,11,19,16,2,0,0,Overcast,0.08
2025-11-19 17:00:00,7.4,100,3,11,19,17,2,0,0,Overcast,0.09
2025-11-19 18:00:00,6.3,100,3,11,19,18,2,0,0,Overcast,0.11
2025-11-20 11:00:00,2.3,100,3,11,20,11,3,0,0,Overcast,0.02
2025-11-20 12:00:00,3.3,100,3,11,20,12,3,0,0,Overcast,0.03
2025-11-20 13:00:00,4.1,100,3,11,20,13,3,0,0,Overcast,0.07
2025-11-20 14:00:00,3.8,100,3,11,20,14,3,0,0,Overcast,0.08
2025-11-20 15:00:00,4.4,100,3,11,20,15,3,0,0,Overcast,0.06
2025-11-20 16:00:00,4.6,100,3,11,20,16,3,0,0,Overcast,0.06
2025-11-20 17:00:00,4.6,100,3,11,20,17,3,0,0,Overcast,0.06
2025-11-20 18:00:00,4.3,100,3,11,20,18,3,0,0,Overcast,0.07
2025-11-21 11:00:00,5.9,100,3,11,21,11,4,0,0,Overcast,0.03
2025-11-21 12:00:00,6.9,100,3,11,21,12,4,0,0,Overcast,0.0
2025-11-21 13:00:00,7.4,100,3,11,21,13,4,0,0,Overcast,0.07
2025-11-21 14:00:00,7.4,100,3,11,21,14,4,0,0,Overcast,0.07
2025-11-21 15:00:00,7.7,100,3,11,21,15,4,0,0,Overcast,0.1
2025-11-21 16:00:00,7.8,100,3,11,21,16,4,0,0,Overcast,0.12
2025-11-21 17:00:00,8.0,100,3,11,21,17,4,0,0,Overcast,0.09
2025-11-21 18:00:00,7.7,100,3,11,21,18,4,0,0,Overcast,0.09
2025-11-22 11:00:00,7.2,55,2,11,22,11,5,1,0,Partly Cloudy,0.07
2025-11-22 12:00:00,8.5,16,0,11,22,12,5,1,1,Clear,0.15
2025-11-22 13:00:00,9.4,6,0,11,22,13,5,1,1,Clear,0.24
2025-11-22 14:00:00,9.5,20,1,11,22,14,5,1,0,Mostly Clear,0.23
2025-11-22 15:00:00,9.8,21,1,11,22,15,5,1,0,Mostly Clear,0.27
2025-11-22 16:00:00,9.2,27,1,11,22,16,5,1,0,Mostly Clear,0.27
2025-11-22 17:00:00,8.2,41,1,11,22,17,5,1,0,Mostly Clear,0.26
2025-11-22 18:00:00,6.5,50,2,11,22,18,5,1,0,Partly Cloudy,0.2
2025-11-23 11:00:00,7.1,22,1,11,23,11,6,1,0,Mostly Clear,0.08
2025-11-23 12:00:00,8.4,5,0,11,23,12,6,1,1,Clear,0.14
2025-11-23 13:00:00,9.6,14,0,11,23,13,6,1,1,Clear,0.26
2025-11-23 14:00:00,10.5,15,0,11,23,14,6,1,1,Clear,0.26
2025-11-23 15:00:00,10.9,6,0,11,23,15,6,1,1,Clear,0.33
2025-11-23 16:00:00,11.0,9,0,11,23,16,6,1,1,Clear,0.31
2025-11-23 17:00:00,10.1,0,0,11,23,17,6,1,1,Clear,0.33
2025-11-23 18:00:00,8.6,0,0,11,23,18,6,1,1,Clear,0.29
2025-11-24 11:00:00,4.5,98,3,11,24,11,0,0,0,Overcast,0.03
2025-11-24 12:00:00,6.6,100,3,11,24,12,0,0,0,Overcast,0.04
2025-11-24 13:00:00,8.2,100,3,11,24,13,0,0,0,Overcast,0.08
2025-11-24 14:00:00,9.5,100,3,11,24,14,0,0,0,Overcast,0.09
2025-11-24 15:00:00,10.3,100,3,11,24,15,0,0,0,Overcast,0.11
2025-11-24 16:00:00,10.2,100,3,11,24,16,0,0,0,Overcast,0.11
2025-11-24 17:00:00,9.3,100,3,11,24,17,0,0,0,Overcast,0.09
2025-11-24 18:00:00,8.0,100,3,11,24,18,0,0,0,Overcast,0.1
2025-11-25 11:00:00,8.2,100,61,11,25,11,1,0,0,Rain,0.04
2025-11-25 12:00:00,8.9,100,63,11,25,12,1,0,0,Rain,0.02
2025-11-25 13:00:00,9.4,100,61,11,25,13,1,0,0,Rain,0.04
2025-11-25 14:00:00,9.9,100,53,11,25,14,1,0,0,Drizzle,0.04
2025-11-25 15:00:00,10.8,100,53,11,25,15,1,0,0,Drizzle,0.06
2025-11-25 16:00:00,11.2,100,61,11,25,16,1,0,0,Rain,0.06
2025-11-25 17:00:00,11.1,100,61,11,25,17,1,0,0,Rain,0.05
2025-11-25 18:00:00,11.1,100,55,11,25,18,1,0,0,Drizzle,0.06
2025-11-26 11:00:00,12.8,75,51,11,26,11,2,0,0,Drizzle,0.01
2025-11-26 12:00:00,12.3,84,51,11,26,12,2,0,0,Drizzle,0.06
2025-11-26 13:00:00,11.3,100,51,11,26,13,2,0,0,Drizzle,0.09
2025-11-26 14:00:00,9.2,30,1,11,26,14,2,0,0,Mostly Clear,0.08
2025-11-26 15:00:00,10.0,21,1,11,26,15,2,0,0,Mostly Clear,0.16
2025-11-26 16:00:00,8.3,94,3,11,26,16,2,0,0,Overcast,0.08
2025-11-26 17:00:00,6.1,99,3,11,26,17,2,0,0,Overcast,0.08
2025-11-26 18:00:00,4.7,80,3,11,26,18,2,0,0,Overcast,0.07
2025-11-27 11:00:00,0.6,98,3,11,27,11,3,0,0,Overcast,0.01
2025-11-27 12:00:00,0.7,100,3,11,27,12,3,0,0,Overcast,0.02
2025-11-27 13:00:00,0.7,100,3,11,27,13,3,0,0,Overcast,0.05
2025-11-27 14:00:00,0.2,100,3,11,27,14,3,0,0,Overcast,0.06
2025-11-27 15:00:00,0.2,100,3,11,27,15,3,0,0,Overcast,0.09
2025-11-27 16:00:00,0.1,100,3,11,27,16,3,0,0,Overcast,0.1
2025-11-27 17:00:00,-0.1,100,3,11,27,17,3,0,0,Overcast,0.1
2025-11-27 18:00:00,-0.3,99,71,11,27,18,3,0,0,Snow,0.03
2025-11-28 11:00:00,-1.2,58,2,11,28,11,4,0,0,Partly Cloudy,0.03
2025-11-28 12:00:00,-0.5,33,71,11,28,12,4,0,0,Snow,0.03
2025-11-28 13:00:00,0.1,43,1,11,28,13,4,0,0,Mostly Clear,0.07
2025-11-28 14:00:00,-0.1,50,71,11,28,14,4,0,0,Snow,0.02
2025-11-28 15:00:00,-0.3,34,1,11,28,15,4,0,0,Mostly Clear,0.1
2025-11-28 16:00:00,0.3,95,3,11,28,16,4,0,0,Overcast,0.08
2025-11-28 17:00:00,-0.3,91,3,11,28,17,4,0,0,Overcast,0.06
2025-11-28 18:00:00,-1.1,95,3,11,28,18,4,0,0,Overcast,0.07
2025-11-29 11:00:00,-0.4,45,1,11,29,11,5,1,0,Mostly Clear,0.08
2025-11-29 12:00:00,0.5,55,2,11,29,12,5,1,0,Partly Cloudy,0.12
2025-11-29 13:00:00,1.0,99,3,11,29,13,5,1,0,Overcast,0.13
2025-11-29 14:00:00,1.1,97,3,11,29,14,5,1,0,Overcast,0.11
2025-11-29 15:00:00,1.4,100,3,11,29,15,5,1,0,Overcast,0.17
2025-11-29 16:00:00,0.9,100,3,11,29,16,5,1,0,Overcast,0.18
2025-11-29 17:00:00,0.7,100,3,11,29,17,5,1,0,Overcast,0.17
2025-11-29 18:00:00,-0.3,100,3,11,29,18,5,1,0,Overcast,0.18
2025-11-30 11:00:00,5.3,100,51,11,30,11,6,1,0,Drizzle,0.03
2025-11-30 12:00:00,5.8,100,3,11,30,12,6,1,0,Overcast,0.11
2025-11-30 13:00:00,6.0,100,53,11,30,13,6,1,0,Drizzle,0.12
2025-11-30 14:00:00,5.7,100,51,11,30,14,6,1,0,Drizzle,0.08
2025-11-30 15:00:00,4.1,99,3,11,30,15,6,1,0,Overcast,0.17
2025-11-30 16:00:00,3.3,100,3,11,30,16,6,1,0,Overcast,0.14
2025-11-30 17:00:00,1.3,89,3,11,30,17,6,1,0,Overcast,0.17
2025-11-30 18:00:00,-0.3,91,3,11,30,18,6,1,0,Overcast,0.14
2025-12-01 11:00:00,-0.7,100,3,12,1,11,0,0,0,Overcast,0.04
2025-12-01 12:00:00,-0.2,100,3,12,1,12,0,0,0,Overcast,0.03
2025-12-01 13:00:00,0.2,100,3,12,1,13,0,0,0,Overcast,0.01
2025-12-01 14:00:00,0.3,100,3,12,1,14,0,0,0,Overcast,0.01
2025-12-01 15:00:00,0.6,100,3,12,1,15,0,0,0,Overcast,0.03
2025-12-01 16:00:00,0.6,100,3,12,1,16,0,0,0,Overcast,0.05
2025-12-02 11:00:00,-0.3,100,71,12,2,11,1,0,0,Snow,0.05
2025-12-02 12:00:00,-0.1,100,3,12,2,12,1,0,0,Overcast,0.0
2025-12-02 13:00:00,0.1,100,3,12,2,13,1,0,0,Overcast,0.02
2025-12-02 14:00:00,0.3,100,3,12,2,14,1,0,0,Overcast,0.04
2025-12-02 15:00:00,0.4,100,3,12,2,15,1,0,0,Overcast,0.05
2025-12-02 16:00:00,0.2,100,3,12,2,16,1,0,0,Overcast,0.07
2025-12-03 11:00:00,-2.2,100,3,12,3,11,2,0,0,Overcast,0.02
2025-12-03 12:00:00,-1.9,100,3,12,3,12,2,0,0,Overcast,0.04
2025-12-03 13:00:00,-1.9,100,3,12,3,13,2,0,0,Overcast,0.0
2025-12-03 14:00:00,-1.6,100,3,12,3,14,2,0,0,Overcast,0.02
2025-12-03 15:00:00,-1.9,100,3,12,3,15,2,0,0,Overcast,0.06
2025-12-03 16:00:00,-2.0,100,3,12,3,16,2,0,0,Overcast,0.07
2025-12-04 11:00:00,-1.8,100,3,12,4,11,3,0,0,Overcast,0.04
2025-12-04 12:00:00,-1.2,100,3,12,4,12,3,0,0,Overcast,0.01
2025-12-04 13:00:00,-1.2,100,3,12,4,13,3,0,0,Overcast,0.03
2025-12-04 14:00:00,-1.0,100,3,12,4,14,3,0,0,Overcast,0.02
2025-12-04 15:00:00,-1.6,100,3,12,4,15,3,0,0,Overcast,0.05
2025-12-04 16:00:00,-2.4,100,3,12,4,16,3,0,0,Overcast,0.06
2025-12-05 11:00:00,-4.1,100,3,12,5,11,4,0,0,Overcast,0.02
2025-12-05 12:00:00,-2.2,100,3,12,5,12,4,0,0,Overcast,0.01
2025-12-05 13:00:00,-1.6,100,3,12,5,13,4,0,0,Overcast,0.03
2025-12-05 14:00:00,-1.8,100,3,12,5,14,4,0,0,Overcast,0.03
2025-12-05 15:00:00,-1.3,100,3,12,5,15,4,0,0,Overcast,0.03
2025-12-05 16:00:00,-1.1,100,3,12,5,16,4,0,0,Overcast,0.06
2025-12-06 11:00:00,-1.7,100,3,12,6,11,5,1,0,Overcast,0.02
2025-12-06 12:00:00,-0.9,100,3,12,6,12,5,1,0,Overcast,0.08
2025-12-06 13:00:00,-0.2,100,3,12,6,13,5,1,0,Overcast,0.1
2025-12-06 14:00:00,0.6,100,3,12,6,14,5,1,0,Overcast,0.09
2025-12-06 15:00:00,0.6,100,3,12,6,15,5,1,0,Overcast,0.13
2025-12-06 16:00:00,0.5,100,3,12,6,16,5,1,0,Overcast,0.12
2025-12-07 11:00:00,0.5,100,3,12,7,11,6,1,0,Overcast,0.02
2025-12-07 12:00:00,1.3,100,3,12,7,12,6,1,0,Overcast,0.05
2025-12-07 13:00:00,2.0,100,3,12,7,13,6,1,0,Overcast,0.12
2025-12-07 14:00:00,2.2,100,3,12,7,14,6,1,0,Overcast,0.08
2025-12-07 15:00:00,2.1,100,3,12,7,15,6,1,0,Overcast,0.11
2025-12-07 16:00:00,2.1,100,3,12,7,16,6,1,0,Overcast,0.11
2025-12-08 11:00:00,-5.5,100,3,12,8,11,0,0,0,Overcast,0.01
2025-12-08 12:00:00,-4.6,100,3,12,8,12,0,0,0,Overcast,0.03
2025-12-08 13:00:00,-3.7,100,3,12,8,13,0,0,0,Overcast,0.02
2025-12-08 14:00:00,-3.4,100,3,12,8,14,0,0,0,Overcast,0.02
2025-12-08 15:00:00,-2.9,100,3,12,8,15,0,0,0,Overcast,0.07
2025-12-08 16:00:00,-3.1,100,3,12,8,16,0,0,0,Overcast,0.04
2025-12-09 11:00:00,-4.1,3,0,12,9,11,1,0,1,Clear,0.03
2025-12-09 12:00:00,-2.1,96,3,12,9,12,1,0,0,Overcast,0.02
2025-12-09 13:00:00,-0.2,100,3,12,9,13,1,0,0,Overcast,0.02
2025-12-09 14:00:00,-1.0,100,3,12,9,14,1,0,0,Overcast,0.03
